datetime,open,high,low,close,volume,count
2026-09-17 17:57:00+00:00,1.14757,1.1477,1.1474,1.14761,168,168
2026-09-17 17:58:00+00:00,1.14762,1.1477,1.1474,1.1476,209,209
2026-09-17 17:59:00+00:00,1.14762,1.14772,1.1474,1.14771,161,161
2026-09-17 18:00:00+00:00,1.14772,1.14773,1.1475,1.14757,203,203
2026-09-17 18:01:00+00:00,1.14758,1.1477,1.1474,1.14756,222,222
2026-09-17 18:02:00+00:00,1.14757,1.1476,1.1474,1.14756,127,127
2026-09-17 18:03:00+00:00,1.14759,1.14773,1.1474,1.14773,159,159
2026-09-17 18:04:00+00:00,1.14771,1.1478,1.1475,1.14777,191,191
2026-09-17 18:05:00+00:00,1.14774,1.1478,1.1476,1.14777,193,193
2026-09-17 18:06:00+00:00,1.14775,1.1478,1.1476,1.14772,138,138
2026-09-17 18:07:00+00:00,1.14771,1.1478,1.1475,1.14769,172,172
2026-09-17 18:08:00+00:00,1.1477,1.14771,1.1475,1.14765,211,211
2026-09-17 18:09:00+00:00,1.14766,1.1477,1.1474,1.14757,160,160
2026-09-17 18:10:00+00:00,1.14754,1.1476,1.1473,1.1475,181,181
2026-09-17 18:11:00+00:00,1.14752,1.14754,1.1473,1.1475,141,141
2026-09-17 18:12:00+00:00,1.1475,1.14768,1.1473,1.14764,219,219
2026-09-17 18:13:00+00:00,1.14766,1.1478,1.1475,1.14768,170,170
2026-09-17 18:14:00+00:00,1.14765,1.14773,1.1475,1.1477,141,141
2026-09-17 18:15:00+00:00,1.1477,1.1477,1.1475,1.1476,156,156
2026-09-17 18:16:00+00:00,1.14765,1.1477,1.1475,1.14762,181,181
2026-09-17 18:17:00+00:00,1.1476,1.14763,1.1474,1.14763,141,141
2026-09-17 18:18:00+00:00,1.1475,1.14764,1.1473,1.14751,163,163
2026-09-17 18:19:00+00:00,1.1474,1.14754,1.1473,1.14753,106,106
2026-09-17 18:20:00+00:00,1.14755,1.1476,1.1474,1.14757,118,118
2026-09-17 18:21:00+00:00,1.14758,1.1476,1.1473,1.14748,214,214
2026-09-17 18:22:00+00:00,1.14751,1.14751,1.1473,1.14746,142,142
2026-09-17 18:23:00+00:00,1.14744,1.1475,1.1473,1.1474,99,99
2026-09-17 18:24:00+00:00,1.14741,1.1475,1.1472,1.14737,156,156
2026-09-17 18:25:00+00:00,1.14735,1.14741,1.1472,1.14736,149,149
2026-09-17 18:26:00+00:00,1.14737,1.1475,1.1472,1.1474,152,152
2026-09-17 18:27:00+00:00,1.14741,1.14743,1.1472,1.14742,104,104
2026-09-17 18:28:00+00:00,1.14739,1.1475,1.1472,1.14745,148,148
2026-09-17 18:29:00+00:00,1.14745,1.1475,1.1473,1.14746,177,177
2026-09-17 18:30:00+00:00,1.14744,1.1475,1.1473,1.14741,181,181
2026-09-17 18:31:00+00:00,1.14741,1.1475,1.1473,1.14744,137,137
2026-09-17 18:32:00+00:00,1.14746,1.1475,1.1473,1.14747,136,136
2026-09-17 18:33:00+00:00,1.1474,1.1475,1.1473,1.14747,125,125
2026-09-17 18:34:00+00:00,1.14744,1.1475,1.1473,1.14742,124,124
2026-09-17 18:35:00+00:00,1.1474,1.14744,1.1472,1.1474,128,128
2026-09-17 18:36:00+00:00,1.1473,1.1475,1.1472,1.14738,120,120
2026-09-17 18:37:00+00:00,1.14736,1.14743,1.1472,1.14742,119,119
2026-09-17 18:38:00+00:00,1.1474,1.1475,1.1472,1.1474,127,127
2026-09-17 18:39:00+00:00,1.14742,1.1475,1.1472,1.14744,174,174
2026-09-17 18:40:00+00:00,1.14747,1.1475,1.1473,1.1473,127,127
2026-09-17 18:41:00+00:00,1.14745,1.14751,1.1473,1.14746,111,111
2026-09-17 18:42:00+00:00,1.14746,1.1475,1.1473,1.14746,144,144
2026-09-17 18:43:00+00:00,1.14743,1.1475,1.1473,1.14747,115,115
2026-09-17 18:44:00+00:00,1.14744,1.1475,1.1473,1.14745,140,140
2026-09-17 18:45:00+00:00,1.14747,1.14748,1.1473,1.1473,136,136
2026-09-17 18:46:00+00:00,1.1474,1.1475,1.1472,1.14745,155,155
2026-09-17 18:47:00+00:00,1.14746,1.1475,1.1473,1.14745,205,205
2026-09-17 18:48:00+00:00,1.14746,1.14754,1.1473,1.14754,163,163
2026-09-17 18:49:00+00:00,1.14753,1.1476,1.1474,1.14758,110,110
2026-09-17 18:50:00+00:00,1.14755,1.1476,1.1473,1.14753,165,165
2026-09-17 18:51:00+00:00,1.14751,1.1476,1.1473,1.14755,170,170
2026-09-17 18:52:00+00:00,1.14756,1.1476,1.1473,1.1475,166,166
2026-09-17 18:53:00+00:00,1.14752,1.1476,1.1473,1.1475,127,127
2026-09-17 18:54:00+00:00,1.14753,1.1476,1.1473,1.14753,102,102
2026-09-17 18:55:00+00:00,1.1475,1.14753,1.1473,1.1474,117,117
2026-09-17 18:56:00+00:00,1.14746,1.14747,1.1472,1.14733,152,152
2026-09-17 18:57:00+00:00,1.14735,1.14744,1.1472,1.14741,217,217
2026-09-17 18:58:00+00:00,1.14743,1.1475,1.1472,1.14749,166,166
2026-09-17 18:59:00+00:00,1.14747,1.1475,1.1473,1.14747,162,162
2026-09-17 19:00:00+00:00,1.14748,1.14759,1.1474,1.14758,170,170
2026-09-17 19:01:00+00:00,1.14757,1.1476,1.1473,1.14753,173,173
2026-09-17 19:02:00+00:00,1.14755,1.1476,1.1473,1.1476,203,203
2026-09-17 19:03:00+00:00,1.14759,1.1477,1.1474,1.14767,198,198
2026-09-17 19:04:00+00:00,1.14767,1.1477,1.1474,1.14763,202,202
2026-09-17 19:05:00+00:00,1.14762,1.14769,1.1475,1.14766,201,201
2026-09-17 19:06:00+00:00,1.14769,1.1477,1.1475,1.14768,194,194
2026-09-17 19:07:00+00:00,1.1477,1.14773,1.1475,1.14772,167,167
2026-09-17 19:08:00+00:00,1.14772,1.1478,1.1476,1.14776,222,222
2026-09-17 19:09:00+00:00,1.14775,1.1478,1.1475,1.14775,151,151
2026-09-17 19:10:00+00:00,1.14773,1.1478,1.1476,1.14772,146,146
2026-09-17 19:11:00+00:00,1.1478,1.1478,1.1475,1.14775,108,108
2026-09-17 19:12:00+00:00,1.14776,1.1478,1.1475,1.14777,193,193
2026-09-17 19:13:00+00:00,1.14775,1.1478,1.1476,1.14774,129,129
2026-09-17 19:14:00+00:00,1.14772,1.1478,1.1475,1.1476,120,120
2026-09-17 19:15:00+00:00,1.14771,1.1478,1.1475,1.14771,110,110
2026-09-17 19:16:00+00:00,1.14771,1.1478,1.1475,1.14774,129,129
2026-09-17 19:17:00+00:00,1.14771,1.14774,1.1475,1.14765,142,142
2026-09-17 19:18:00+00:00,1.14768,1.1478,1.1475,1.14774,160,160
2026-09-17 19:19:00+00:00,1.14771,1.1478,1.1475,1.14773,133,133
2026-09-17 19:20:00+00:00,1.14772,1.1478,1.1476,1.14775,142,142
2026-09-17 19:21:00+00:00,1.14777,1.1479,1.1476,1.14782,192,192
2026-09-17 19:22:00+00:00,1.14779,1.1479,1.1476,1.1478,159,159
2026-09-17 19:23:00+00:00,1.14783,1.14783,1.1476,1.14775,184,184
2026-09-17 19:24:00+00:00,1.14776,1.14782,1.1475,1.14777,202,202
2026-09-17 19:25:00+00:00,1.14774,1.1479,1.1476,1.14787,165,165
2026-09-17 19:26:00+00:00,1.14784,1.1479,1.1476,1.14782,172,172
2026-09-17 19:27:00+00:00,1.1478,1.14785,1.1476,1.14777,166,166
2026-09-17 19:28:00+00:00,1.1478,1.1479,1.1476,1.1477,176,176
2026-09-17 19:29:00+00:00,1.1478,1.14783,1.1476,1.1477,149,149
2026-09-17 19:30:00+00:00,1.14777,1.14789,1.1476,1.14785,232,232
2026-09-17 19:31:00+00:00,1.14786,1.148,1.1477,1.14792,190,190
2026-09-17 19:32:00+00:00,1.1479,1.14793,1.1477,1.14792,170,170
2026-09-17 19:33:00+00:00,1.14789,1.14792,1.1477,1.14785,201,201
2026-09-17 19:34:00+00:00,1.14787,1.14792,1.1477,1.14788,202,202
2026-09-17 19:35:00+00:00,1.14786,1.148,1.1477,1.14784,163,163
2026-09-17 19:36:00+00:00,1.14785,1.14794,1.1477,1.14793,99,99
2026-09-17 19:37:00+00:00,1.1479,1.148,1.1478,1.1479,123,123
2026-09-17 19:38:00+00:00,1.14793,1.148,1.1478,1.14796,143,143
2026-09-17 19:39:00+00:00,1.14795,1.148,1.1478,1.14798,157,157
2026-09-17 19:40:00+00:00,1.14795,1.14801,1.1478,1.14796,136,136
2026-09-17 19:41:00+00:00,1.148,1.14802,1.1478,1.14794,189,189
2026-09-17 19:42:00+00:00,1.14795,1.14798,1.1477,1.14793,214,214
2026-09-17 19:43:00+00:00,1.14794,1.148,1.1477,1.14793,165,165
2026-09-17 19:44:00+00:00,1.14792,1.14795,1.1477,1.1479,163,163
2026-09-17 19:45:00+00:00,1.14791,1.148,1.1478,1.1479,134,134
2026-09-17 19:46:00+00:00,1.14792,1.14796,1.1477,1.14793,139,139
2026-09-17 19:47:00+00:00,1.14795,1.148,1.1477,1.14793,179,179
2026-09-17 19:48:00+00:00,1.14792,1.14794,1.1477,1.14793,144,144
2026-09-17 19:49:00+00:00,1.14789,1.148,1.1477,1.14798,113,113
2026-09-17 19:50:00+00:00,1.14795,1.148,1.1478,1.14795,138,138
2026-09-17 19:51:00+00:00,1.14798,1.148,1.1478,1.14796,102,102
2026-09-17 19:52:00+00:00,1.14795,1.14801,1.1478,1.148,162,162
2026-09-17 19:53:00+00:00,1.14797,1.1481,1.1478,1.14803,139,139
2026-09-17 19:54:00+00:00,1.14805,1.1481,1.1479,1.1481,109,109
2026-09-17 19:55:00+00:00,1.14802,1.1481,1.1478,1.14797,249,249
2026-09-17 19:56:00+00:00,1.1478,1.14801,1.1478,1.14792,177,177
2026-09-17 19:57:00+00:00,1.14791,1.148,1.1477,1.14787,177,177
2026-09-17 19:58:00+00:00,1.14785,1.14794,1.1477,1.14791,188,188
2026-09-17 19:59:00+00:00,1.14789,1.148,1.1477,1.14789,235,235
2026-09-17 20:00:00+00:00,1.14785,1.14795,1.1477,1.14791,171,171
2026-09-17 20:01:00+00:00,1.14792,1.148,1.1477,1.1479,144,144
2026-09-17 20:02:00+00:00,1.14791,1.14797,1.1477,1.14786,156,156
2026-09-17 20:03:00+00:00,1.14785,1.1479,1.1476,1.14782,147,147
2026-09-17 20:04:00+00:00,1.1478,1.14782,1.1476,1.14777,138,138
2026-09-17 20:05:00+00:00,1.14775,1.1478,1.1475,1.14766,132,132
2026-09-17 20:06:00+00:00,1.14765,1.14773,1.1475,1.14772,112,112
2026-09-17 20:07:00+00:00,1.1477,1.14773,1.1475,1.14771,75,75
2026-09-17 20:08:00+00:00,1.14771,1.14778,1.14759,1.14761,88,88
2026-09-17 20:09:00+00:00,1.1476,1.14761,1.1474,1.14755,93,93
2026-09-17 20:10:00+00:00,1.14755,1.14756,1.1473,1.1474,119,119
