datetime,open,high,low,close,volume,count
2026-09-17 17:30:00+00:00,335.44,335.76,335.4,335.75,152022.524129,3950
2026-09-17 17:35:00+00:00,335.745,335.89,335.58,335.85,144901.085891,3891
2026-09-17 17:40:00+00:00,335.87,335.95,335.66,335.865,109595.368746,3289
2026-09-17 17:45:00+00:00,335.86,336.19,335.84,336.08,175058.200946,4112
2026-09-17 17:50:00+00:00,336.07,336.08,335.7201,335.81,154586.959023,5443
2026-09-17 17:55:00+00:00,335.81,336.025,335.75,335.9301,192796.352525,4088
2026-09-17 18:00:00+00:00,335.96,336.0932,335.83,336.055,136541.264021,3967
2026-09-17 18:05:00+00:00,336.06,336.06,335.665,335.705,148446.856981,4300
2026-09-17 18:10:00+00:00,335.68,335.85,335.66,335.79,123048.478558,4100
2026-09-17 18:15:00+00:00,335.795,335.89,335.4701,335.63,123391.607856,4159
2026-09-17 18:20:00+00:00,335.64,335.655,335.46,335.49,122137.753248,4006
2026-09-17 18:25:00+00:00,335.5,335.88,335.47,335.7999,113044.000927,3849
2026-09-17 18:30:00+00:00,335.8,336.065,335.7201,335.79,157405.511144,4373
2026-09-17 18:35:00+00:00,335.7792,335.88,335.65,335.78,109594.4574,3913
2026-09-17 18:40:00+00:00,335.77,336.4,335.72,336.3,353231.863625,6926
2026-09-17 18:45:00+00:00,336.31,336.3198,336.06,336.215,174337.950375,4605
2026-09-17 18:50:00+00:00,336.215,336.41,336.12,336.1699,199466.62663,4822
2026-09-17 18:55:00+00:00,336.155,336.2699,336.1,336.2331,133876.738785,4023
2026-09-17 19:00:00+00:00,336.25,336.87,336.23,336.835,354154.473739,6924
2026-09-17 19:05:00+00:00,336.835,337.14,336.8,337.0,940828.885884,8633
2026-09-17 19:10:00+00:00,337.0,337.47,336.9501,337.26,437665.942946,8568
2026-09-17 19:15:00+00:00,337.25,337.31,336.9612,337.2,305251.586793,6740
2026-09-17 19:20:00+00:00,337.21,337.25,336.9104,336.95,236751.426817,5884
2026-09-17 19:25:00+00:00,336.955,337.22,336.77,337.005,322787.773161,6776
2026-09-17 19:30:00+00:00,337.005,337.42,336.975,337.29,390733.298835,8004
2026-09-17 19:35:00+00:00,337.295,338.34,337.21,337.4767,794969.780945,14340
2026-09-17 19:40:00+00:00,337.47,337.57,337.26,337.415,236387.632828,5600
2026-09-17 19:45:00+00:00,337.41,337.6799,337.32,337.465,356876.453501,7239
2026-09-17 19:50:00+00:00,337.48,338.08,337.2,337.455,869689.233571,17579
2026-09-17 19:55:00+00:00,337.455,337.46,336.83,337.09,1599159.641788,33107
2026-09-17 20:00:00+00:00,337.06,337.07,336.8,336.94,10199268.629775,508
2026-09-17 20:05:00+00:00,336.88,337.1,336.88,337.1,52804.186539,194
2026-09-17 20:10:00+00:00,337.07,337.17,336.85,336.88,43743.668827,252
2026-09-17 20:15:00+00:00,336.88,336.9375,336.85,336.9,1328.745892,75
2026-09-17 20:20:00+00:00,336.9351,337.0,336.9155,336.9854,985.130633,59
2026-09-17 20:25:00+00:00,336.9,336.9356,336.81,336.81,2556.789153,106
2026-09-17 20:30:00+00:00,336.7856,336.85,336.7536,336.7655,2792.294622,100
2026-09-17 20:35:00+00:00,336.75,337.0,336.66,336.8224,4997.258014,144
2026-09-17 20:40:00+00:00,336.79,336.85,336.75,336.8,4463.196296,74
2026-09-17 20:45:00+00:00,336.8037,336.85,336.8,336.8,1128.03122,42
2026-09-17 20:50:00+00:00,336.84,337.0,336.8,337.0,21631.810453,52
2026-09-17 20:55:00+00:00,336.82,336.82,336.72,336.72,2257.001552,95
2026-09-17 21:00:00+00:00,336.72,336.76,336.72,336.72,814.711946,56
